ID tau tau_16 tau_84 age age_16 age_84 EBVgal EBVgal_16 EBVgal_84 Tdust Tdust_16 Tdust_84 fracPAH fracPAH_16 fracPAH_84 Nh Nh_16 Nh_84 EBVbbb EBVbbb_16 EBVbbb_84 GA GA_16 GA_84 SB SB_16 SB_84 TO TO_16 TO_84 BB BB_16 BB_84 Mstar Mstar_16 Mstar_84 SFR_opt SFR_opt_16 SFR_opt_84 LIR(8-1000) LIR(8-1000)_16 LIR(8-1000)_84 Lbb(0.1-1) Lbb(0.1-1)_16 Lbb(0.1-1)_84 Lbbdered(0.1-1) Lbbdered(0.1-1)_16 Lbbdered(0.1-1)_84 Lga(5-15) Lga(5-15)_16 Lga(5-15)_84 Ltor(5-15) Ltor(5-15)_16 Ltor(5-15)_84 Lsb(5-15) Lsb(5-15)_16 Lsb(5-15)_84 SFR_IR SFR_IR_16 SFR_IR_84 -ln_likelihood -ln_likelihood_16 -ln_likelihood_84 AGNfrac AGNfrac_err
4.920000000000000284e+01 1.328400000000000025e+00 8.689000000000000057e-01 2.247799999999999798e+00 5.205548101581899643e+09 5.204206039726599693e+09 6.848161197078900337e+09 5.285999999999999588e-01 4.792000000000000148e-01 5.987999999999999989e-01 5.797390000000000043e+01 4.988680000000000092e+01 6.337060000000000315e+01 1.089999999999999997e-02 4.400000000000000265e-03 2.790000000000000119e-02 2.310119999999999862e+01 2.199299999999999855e+01 2.413009999999999877e+01 1.048000000000000043e-01 8.179999999999999771e-02 1.272999999999999965e-01 4.963700000000000223e+00 4.881999999999999673e+00 5.011000000000000121e+00 8.198399999999999466e+00 8.054100000000000037e+00 8.339499999999999247e+00 -4.709399999999999586e+00 -8.349500000000000810e+00 -2.097199999999999953e+00 3.201999999999999846e-01 2.824999999999999734e-01 4.405999999999999917e-01 1.351450054117561493e+11 1.115835052288665771e+11 1.547390762820880127e+11 5.281000000000000139e-01 9.539999999999999869e-02 7.473900000000000432e+00 1.043758439323548348e+45 8.083510373900717996e+44 1.377209468893955645e+45 5.000345349769762274e+43 4.846185122401844247e+43 5.445026528424175877e+43 1.018825954393124205e+44 9.874156357468705781e+43 1.298075640238984990e+44 7.897688493998871878e+42 7.796505686758146614e+42 8.715654381367791230e+42 5.422505485172444298e+38 2.619389003721482145e+36 5.346874615616047785e+40 1.060229783334592960e+44 8.879734893257655888e+43 1.482859486854073767e+44 4.050000000000000000e+01 3.136550000000000082e+01 5.358489999999999753e+01 -1.247793999999999954e+02 -1.276902000000000044e+02 -1.225717999999999961e+02 5.114436358370045644e-04 2.541133302619043646e-03
5.110000000000000142e+01 5.419500000000000206e+00 2.825699999999999878e+00 8.289799999999999613e+00 4.978155341993599892e+09 4.969469031542499542e+09 4.978403846529000282e+09 4.064999999999999725e-01 3.786999999999999811e-01 4.499000000000000221e-01 1.566380000000000017e+01 1.508530000000000015e+01 1.654339999999999833e+01 5.190000000000000169e-02 3.130000000000000143e-02 5.820000000000000173e-02 2.436009999999999920e+01 2.271880000000000166e+01 2.443850000000000122e+01 6.366000000000000547e-01 5.823000000000000398e-01 6.996999999999999886e-01 4.929199999999999804e+00 4.860199999999999854e+00 5.014800000000000146e+00 1.160410000000000075e+01 1.142989999999999995e+01 1.172139999999999915e+01 1.201600000000000001e+00 -1.185000000000000053e+00 1.552699999999999969e+00 1.806300000000000017e+00 1.696099999999999941e+00 1.891100000000000003e+00 1.108408889015868530e+11 9.306791831626531982e+10 1.328923557126655731e+11 3.039249999999999829e+01 2.369470000000000098e+01 4.170329999999999870e+01 1.847991630578525163e+45 1.664945415795285428e+45 1.977880277942396079e+45 1.899328128218468373e+44 1.637193455754539214e+44 2.104747488655975441e+44 2.513043464356277076e+45 2.040328049079716296e+45 3.079640341502406090e+45 1.462513891957795779e+43 1.166809617060962933e+43 1.546322232249710433e+43 1.312804328568875160e+44 8.935111986052128351e+41 2.820330473801527527e+44 2.575728005425195511e+44 1.626297521013402291e+44 2.977830679629121629e+44 7.170300000000000296e+01 6.466920000000000357e+01 7.673779999999999291e+01 -3.374920000000000186e+01 -3.693110000000000070e+01 -3.041319999999999979e+01 3.376092098018997234e+01 6.469956363479727202e+01
5.510000000000000142e+01 6.510399999999999743e+00 3.034899999999999931e+00 8.448000000000000398e+00 5.006601972189700127e+09 5.002884598008299828e+09 5.006969843578700066e+09 1.671999999999999875e-01 5.639999999999999875e-02 4.010000000000000231e-01 1.496139999999999937e+01 1.441910000000000025e+01 1.730590000000000117e+01 3.020000000000000115e-02 1.039999999999999952e-02 5.050000000000000322e-02 2.173659999999999926e+01 2.155330000000000013e+01 2.209450000000000003e+01 4.929999999999999660e-02 2.610000000000000167e-02 7.359999999999999876e-02 3.820699999999999985e+00 3.717699999999999783e+00 3.990699999999999914e+00 1.088119999999999976e+01 1.039189999999999969e+01 1.103470000000000084e+01 4.789999999999999813e-01 3.880000000000000115e-01 5.646999999999999797e-01 3.473999999999999866e-01 1.439999999999999891e-01 4.852000000000000202e-01 8.550667128846840858e+09 6.818675140286007881e+09 1.386436553301338196e+10 2.458299999999999930e+00 1.549900000000000055e+00 3.609100000000000197e+00 2.642408757321928360e+44 1.855666809433588188e+44 3.061258471719773733e+44 5.806307069668661119e+43 3.642503686647625710e+43 8.719669012870742430e+43 6.966265141107743879e+43 5.689839291528654656e+43 1.281150056278391365e+44 1.037528415818008375e+42 6.538829300047420787e+41 1.753880501841760353e+42 4.862952191867857118e+43 4.477133041763659914e+43 5.861381645140296459e+43 3.221810555177104786e+43 1.503488117168995879e+43 4.291409912283655595e+43 1.027210000000000001e+01 7.200999999999999623e+00 1.187770000000000081e+01 -2.065879999999999939e+01 -2.355549999999999855e+01 -1.838850000000000051e+01 6.014959676640234676e+01 1.297817141893156645e+01
5.520000000000000284e+01 3.686199999999999921e+00 2.292499999999999982e+00 7.725399999999999601e+00 5.000490963404199600e+09 5.000467710278100014e+09 5.000499238979800224e+09 3.183000000000000274e-01 7.989999999999999880e-02 7.534999999999999476e-01 2.364610000000000056e+01 2.206409999999999982e+01 2.471189999999999998e+01 3.080000000000000099e-02 7.499999999999999722e-03 5.519999999999999907e-02 2.345080000000000098e+01 2.210810000000000031e+01 2.396770000000000067e+01 4.290999999999999814e-01 1.927999999999999992e-01 7.826999999999999513e-01 5.606399999999999828e+00 2.209600000000000009e+00 7.039399999999999658e+00 1.060899999999999999e+01 1.045749999999999957e+01 1.073920000000000030e+01 -3.209900000000000198e+00 -6.955199999999999605e+00 -6.215000000000000524e-01 -4.640299999999999869e+00 -1.014680000000000071e+01 1.291400000000000103e+00 2.474571461333804688e+12 3.936407041430997372e+09 5.397591335559013281e+13 4.834870999999999981e+02 9.737000000000000099e-01 1.531444440000000031e+04 7.870457896951000368e+45 6.660395212984272594e+45 8.406205448507676213e+45 1.021174590777938246e+37 2.210039317349186019e+31 5.649369748123057505e+38 1.239938085950950340e+38 1.639456885263574578e+32 2.954608888479347623e+39 6.015891570534630897e+41 4.959067275049032889e+40 4.230580857765200954e+43 1.762787653232405397e+42 9.132716996648154943e+39 2.173201519399962686e+44 5.291758304203437415e+44 3.921931463326490171e+44 8.586180222335944076e+44 3.054780999999999835e+02 2.585335999999999785e+02 3.262053000000000225e+02 -1.103110000000000035e+01 -1.228279999999999994e+01 -1.056930000000000014e+01 3.320134556473575138e-01 1.672372126893829858e+00
5.550000000000000000e+01 8.266700000000000159e+00 5.051099999999999923e+00 9.215600000000000236e+00 5.004452883382900238e+09 4.943697827262000084e+09 5.004456508947899818e+09 4.619999999999999801e-02 2.560000000000000123e-02 6.869999999999999718e-02 1.462199999999999989e+01 1.440249999999999986e+01 1.528470000000000084e+01 3.509999999999999926e-02 1.319999999999999993e-02 5.220000000000000334e-02 2.190040000000000120e+01 2.156340000000000146e+01 2.266029999999999944e+01 5.658999999999999586e-01 1.799000000000000044e-01 8.076999999999999735e-01 3.753899999999999793e+00 3.723700000000000010e+00 3.795399999999999885e+00 1.121729999999999983e+01 1.103669999999999973e+01 1.133000000000000007e+01 4.915999999999999814e-01 3.131999999999999784e-01 8.468999999999999861e-01 -9.479900000000000659e+00 -1.198099999999999987e+01 -3.161399999999999988e+00 2.020691431992259216e+10 1.866379690834673309e+10 2.210039317349185944e+10 6.955700000000000216e+00 6.301700000000000301e+00 7.376800000000000246e+00 1.427578504421762158e+45 1.214786620471218485e+45 1.597717529058633682e+45 5.226368167369403020e+35 2.635117589863840370e+32 1.087176359115737275e+42 4.693534343171970647e+36 4.923795419719538126e+33 5.237210139231900970e+42 2.083051465021744968e+42 1.991131761238523506e+42 2.148819814403469435e+42 1.150535437867157913e+44 8.472274141405910965e+43 2.063478746153189816e+44 1.606571283711350465e+44 1.059253725177285353e+44 1.976514478434048718e+44 5.541199999999999903e+01 4.716890000000000072e+01 6.203349999999999653e+01 -1.806879999999999953e+01 -2.047429999999999950e+01 -1.622810000000000130e+01 4.172981150357681202e+01 1.321543068208282357e+01
5.710000000000000142e+01 6.207200000000000273e+00 3.088200000000000056e+00 8.719599999999999795e+00 1.867359252706000090e+09 1.388002700362600088e+09 1.906857795323299885e+09 2.944999999999999840e-01 2.619000000000000217e-01 3.175999999999999934e-01 3.240820000000000078e+01 3.076599999999999824e+01 3.399600000000000222e+01 2.840000000000000163e-02 1.009999999999999960e-02 4.800000000000000100e-02 2.211939999999999884e+01 2.177039999999999864e+01 2.289880000000000138e+01 4.839999999999999858e-01 1.444000000000000006e-01 8.103000000000000203e-01 4.258200000000000429e+00 4.212299999999999933e+00 4.309099999999999930e+00 1.034789999999999921e+01 1.021720000000000006e+01 1.046969999999999956e+01 1.387999999999999901e+00 1.172199999999999909e+00 1.552200000000000024e+00 -8.031299999999999883e+00 -1.270630000000000059e+01 -2.011600000000000055e+00 9.323951375406327820e+10 8.379150674384088135e+10 1.069301066547781677e+11 8.688939999999999486e+01 6.154039999999999822e+01 1.018957000000000050e+02 1.881914983272254533e+46 1.800528499698879292e+46 1.991131761238523507e+46 1.319775311707115132e+38 1.175438739861557928e+32 6.237348354824216966e+41 7.517959815120085181e+38 1.881914983272254728e+33 4.670893874825600527e+42 1.770516587895752895e+43 1.665712328068818791e+43 1.877586698919357943e+43 1.432517710693759662e+45 1.238796586530379148e+45 2.405470304988094403e+45 2.019296069798114130e+45 1.179777203051201955e+45 2.568029450667334915e+45 7.302516000000000531e+02 6.987300999999999931e+02 7.728456999999999653e+02 -1.879619999999999891e+01 -2.113149999999999906e+01 -1.723780000000000001e+01 4.150043431629240587e+01 1.241107157651373605e+01
5.920000000000000284e+01 5.263300000000000090e+00 2.706100000000000172e+00 8.402900000000000702e+00 4.999954536073900223e+09 4.755850305157199860e+09 5.011406073167200089e+09 1.449000000000000010e-01 7.739999999999999658e-02 2.159999999999999976e-01 2.408729999999999905e+01 2.274439999999999884e+01 2.534740000000000038e+01 1.089999999999999997e-02 4.599999999999999922e-03 2.510000000000000078e-02 2.312930000000000064e+01 2.204500000000000171e+01 2.405010000000000048e+01 3.891999999999999904e-01 1.884000000000000119e-01 6.885000000000000009e-01 3.659499999999999975e+00 3.432700000000000085e+00 3.778799999999999937e+00 1.075869999999999926e+01 1.065279999999999916e+01 1.086769999999999925e+01 -4.956000000000000405e+00 -8.428499999999999659e+00 -2.143200000000000216e+00 2.595999999999999974e-01 -3.053399999999999892e+00 5.769999999999999574e-01 1.197016122725415039e+10 7.592765726465254784e+09 1.572171792462940216e+10 3.277600000000000069e+00 1.733899999999999997e+00 4.881800000000000139e+00 5.952508167809509362e+45 5.579560614821775501e+45 6.318296466919016466e+45 3.900317844750632332e+43 9.438435232605098376e+42 7.584029261955299966e+43 2.502073135766898268e+44 6.599332342635612462e+43 4.147629932299233818e+44 1.182224621761456249e+42 9.792644754685804798e+41 1.720283405530426552e+42 5.826396016235748050e+38 1.022115560600078712e+35 8.596071120194826297e+41 4.141903726220977930e+44 3.057736095690067551e+44 5.814334323084447599e+44 2.309604999999999961e+02 2.164825999999999908e+02 2.451803999999999917e+02 -1.771630000000000038e+01 -2.004650000000000176e+01 -1.578969999999999985e+01 1.406693203272495391e-04 1.122390969135590808e-03
6.110000000000000142e+01 4.583899999999999864e+00 2.163499999999999979e+00 8.173700000000000188e+00 5.000770349569499969e+09 4.756474354350600243e+09 5.214773025320400238e+09 6.058000000000000052e-01 2.278000000000000025e-01 8.764999999999999458e-01 3.343090000000000117e+01 2.565490000000000137e+01 3.823369999999999891e+01 3.009999999999999828e-02 1.050000000000000065e-02 5.090000000000000080e-02 2.364079999999999870e+01 2.240780000000000172e+01 2.411789999999999878e+01 1.016999999999999987e-01 8.269999999999999574e-02 1.213000000000000050e-01 1.692299999999999915e+00 6.549000000000000377e-01 3.217400000000000038e+00 9.972799999999999443e+00 9.698700000000000543e+00 1.033029999999999937e+01 2.063400000000000123e+00 1.137499999999999956e+00 2.307300000000000129e+00 9.540999999999999481e-01 9.262000000000000233e-01 9.841999999999999638e-01 3.560409900359578133e+08 8.057494170914512873e+07 1.606941253012875557e+10 7.499999999999999722e-02 8.099999999999999561e-03 2.755300000000000082e+00 1.591475656643851417e+46 7.530087105475944272e+45 2.641192163271723234e+46 1.424951228188801810e+45 1.373725626577997193e+45 1.465885334670986181e+45 2.903354055515298959e+45 2.798981319634380075e+45 2.986757755033496401e+45 1.475027101759750374e+40 3.735080789430610416e+39 1.362071795299089193e+41 1.637193455754539285e+46 5.795621301763060844e+45 2.855617271381298927e+46 1.434167907404102770e+45 7.545708085457693182e+44 2.529297996446136830e+45 6.235951999999999771e+02 2.930174000000000092e+02 1.025005000000000109e+03 -2.388800000000000168e+01 -2.620720000000000027e+01 -2.251989999999999981e+01 9.194563824269124552e+01 7.411463026338205751e+00
6.210000000000000142e+01 4.472699999999999676e+00 1.444399999999999906e+00 8.189600000000000435e+00 5.002483478336000443e+09 4.460721673245300293e+09 5.856426728106200218e+09 4.470000000000000084e-01 1.219999999999999973e-01 7.992000000000000215e-01 2.242830000000000013e+01 1.717370000000000019e+01 2.697950000000000159e+01 4.109999999999999765e-02 2.040000000000000147e-02 5.489999999999999741e-02 2.294689999999999941e+01 2.198770000000000024e+01 2.398280000000000101e+01 4.038999999999999813e-01 1.468000000000000138e-01 6.921000000000000485e-01 1.502099999999999991e+00 4.781000000000000250e-01 2.814799999999999969e+00 1.082809999999999917e+01 1.054640000000000022e+01 1.116740000000000066e+01 -4.041100000000000136e+00 -8.157199999999999562e+00 -7.553999999999999604e-01 5.119000000000000217e-01 2.601999999999999869e-01 7.106000000000000094e-01 1.306772540579984933e+08 1.287359967715793289e+07 3.362017734543792725e+09 2.939999999999999905e-02 2.599999999999999881e-03 9.685000000000000275e-01 5.968978299546355805e+45 2.375198990470037912e+45 9.088662990655895393e+45 4.735872481253394480e+43 3.468166987553607949e+43 8.501586931874315407e+43 3.881503659906470607e+44 2.124222477388685928e+44 4.836152643020434538e+44 3.143402541739003188e+40 3.623264175531333219e+39 5.948397740692212341e+41 1.089682559456175198e+39 5.165352922264196767e+36 1.017653662620525058e+42 8.188417919005183141e+44 2.172200953521927222e+44 1.056330938810690609e+45 2.323617000000000132e+02 9.214749999999999375e+01 3.561841999999999757e+02 -1.212199999999999989e+01 -1.404229999999999912e+01 -1.105760000000000076e+01 1.330759030779482468e-04 8.179638379181599890e-04
6.220000000000000284e+01 2.124200000000000088e+00 1.231100000000000083e+00 4.944899999999999629e+00 5.016231759743800163e+09 5.016181986221599579e+09 5.018224737612000465e+09 4.435000000000000053e-01 3.809000000000000163e-01 4.954000000000000070e-01 3.035630000000000095e+01 2.967820000000000036e+01 3.110050000000000026e+01 3.399999999999999811e-03 2.799999999999999972e-03 5.799999999999999600e-03 2.339989999999999881e+01 2.213279999999999959e+01 2.415429999999999922e+01 2.531999999999999806e-01 2.291999999999999871e-01 2.953000000000000069e-01 5.192599999999999660e+00 5.112000000000000099e+00 5.286900000000000155e+00 1.092319999999999958e+01 1.086999999999999922e+01 1.097390000000000043e+01 -3.997599999999999820e+00 -7.982999999999999652e+00 -1.994099999999999984e+00 7.771000000000000130e-01 6.834999999999999964e-01 8.868000000000000327e-01 2.080654643382281189e+11 1.804263651664123230e+11 2.535712432647373352e+11 1.337720000000000020e+01 9.062000000000000055e-01 1.632750000000000057e+01 1.260956195993694724e+46 1.238511375912376041e+46 1.293897876150627206e+46 5.839827246189266035e+43 4.972788632333956113e+43 7.375644909068858513e+43 2.526387710131916083e+44 2.003549146400759632e+44 3.141231905986210082e+44 1.487647374079500103e+43 1.189049678985104665e+43 1.612872362170399528e+43 1.656151262490036841e+40 4.367169015041560052e+34 9.436262202767308882e+41 6.063173557052494813e+44 5.902010801718454171e+44 6.572037002870930379e+44 4.892611999999999739e+02 4.805880999999999972e+02 5.020498000000000047e+02 -3.711449999999999960e+01 -4.045280000000000342e+01 -3.423559999999999803e+01 2.731417813618581669e-03 2.306466785859152824e-02
6.310000000000000142e+01 2.085999999999999854e+00 8.881000000000000005e-01 7.128899999999999793e+00 2.099407382296900034e+09 2.088762088684799910e+09 2.330471290970099926e+09 3.861999999999999877e-01 3.180999999999999939e-01 4.554000000000000270e-01 2.039930000000000021e+01 1.930150000000000077e+01 2.236189999999999856e+01 2.920000000000000026e-02 1.030000000000000013e-02 5.009999999999999870e-02 2.280959999999999965e+01 2.184309999999999974e+01 2.394729999999999848e+01 5.493000000000000105e-01 4.753000000000000003e-01 6.336000000000000520e-01 4.664500000000000313e+00 4.564199999999999591e+00 4.745400000000000063e+00 1.102720000000000056e+01 1.081569999999999965e+01 1.118750000000000000e+01 -5.757900000000000240e+00 -9.463200000000000500e+00 -1.671999999999999931e+00 1.411999999999999922e+00 1.276000000000000023e+00 1.546399999999999997e+00 1.076217376888786774e+11 8.988764451709068298e+10 1.282330582656023102e+11 2.398570000000000135e+01 1.435490000000000066e+01 5.512440000000000140e+01 4.125722371167174459e+45 3.736801253821140760e+45 4.337105635004414312e+45 1.690440931643270144e+44 1.484567675052265376e+44 1.904144926840374339e+44 1.659586907437556373e+45 1.349584246019787004e+45 2.169701553800840647e+45 1.418077609968906762e+43 1.211992688774924978e+43 1.521247929008046605e+43 1.415141932931418732e+35 5.308844442309901344e+33 2.101357769046738125e+39 3.133285724315601529e+44 2.394969571502184708e+44 5.695082241279277989e+44 1.601000999999999976e+02 1.450242000000000075e+02 1.683211000000000013e+02 -2.812869999999999848e+01 -3.040309999999999846e+01 -2.655679999999999907e+01 4.516479047251204923e-08 2.917147834637593222e-07
6.509999999999999432e+01 5.838599999999999568e+00 2.344199999999999839e+00 8.507899999999999352e+00 6.165394344921799660e+09 6.133669852079899788e+09 6.205087290450699806e+09 5.288000000000000478e-01 1.577000000000000068e-01 8.264000000000000234e-01 3.119930000000000092e+01 2.275789999999999935e+01 3.387740000000000151e+01 3.570000000000000256e-02 1.319999999999999993e-02 5.349999999999999895e-02 2.362460000000000093e+01 2.236080000000000112e+01 2.421180000000000021e+01 1.155999999999999944e-01 2.390000000000000110e-02 3.200000000000000067e-01 1.713200000000000056e+00 3.321999999999999953e-01 3.198900000000000077e+00 1.012650000000000006e+01 9.856299999999999173e+00 1.051989999999999981e+01 1.176700000000000079e+00 -5.231399999999999828e+00 1.961899999999999977e+00 6.055000000000000382e-01 5.202999999999999847e-01 7.460999999999999854e-01 4.611051788759831190e+08 1.758733354135571420e+07 1.824315718179431915e+10 5.779999999999999721e-02 2.299999999999999961e-03 2.760899999999999910e+00 1.934193858619263587e+46 1.548103526708927279e+46 2.042678416275546264e+46 5.475200153037661315e+44 3.333496473327569454e+44 8.943345319325643796e+44 1.476046366385641937e+45 1.101032148729776255e+45 1.730214710011417822e+45 2.525806054831960871e+40 1.661881296024255886e+39 1.610645635178273223e+42 2.854302513786585556e+42 2.929543829769426689e+39 1.648162391525503351e+45 2.299323087021238495e+45 1.727030470425677741e+45 2.916755328939501874e+45 7.504566999999999553e+02 6.006499000000000024e+02 7.928333999999999833e+02 -1.451989999999999981e+01 -1.674380000000000024e+01 -1.258999999999999986e+01 1.239827359421280112e-01 8.204101175186958583e-01
